run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_292c696fb82e02055270,ml-100k,svd,cfair_influencer_push_random,age,10,,,2.0,1342,y,o,0.1164459161147902,0.1789126283331581,0.1603032649875807,,,,,,,,,,,,,,,,,,,,
rk_92463748b4b496da0ef1,ml-100k,svd,cfair_influencer_push_random,age,10,,,3.0,2013,y,o,0.1169977924944812,0.1798061424717053,0.1602403370746389,,,,,,,,,,,,,,,,,,,,
rk_4516d408bf890dcd6972,ml-100k,mf,cfair_influencer_push_random,age,10,,,0.1,67,y,o,0.0743929359823399,0.1162085216720978,0.1039134670234108,,,,,,,0.0689440993788819,0.1036601597160603,0.0952483031610943,0.0877862595419847,0.1470525869380831,0.1252125720895628,,,,0.7853632190116123,0.7049189808521134,0.760692808809682,92259.5,0.010804972409860183
rk_ce070e09fe6bd1396e59,ml-100k,mf,cfair_influencer_push_random,age,10,,,0.25,168,y,o,0.0710816777041942,0.1114492448929534,0.0994624648617806,,,,,,,0.0658385093167702,0.1001454204870354,0.0916994884527319,0.0839694656488549,0.139234217860172,0.1185439793939463,,,,0.784076792772445,0.719258685301108,0.7735482554368739,89212.0,0.07933416148429145
rk_2f65f95360075519915a,ml-100k,mf,cfair_influencer_push_random,age,10,,,0.5,336,y,o,0.0676600441501103,0.10671537194716,0.0996744605264431,,,,,,,0.062111801242236,0.0984891057872424,0.0915416640732941,0.0812977099236641,0.1269356597600872,0.1196649983731147,,,,0.7640043157495698,0.7758978522929665,0.7649827879315871,89565.5,0.06504102420016035
rk_d5342d12b5ae96c204e3,ml-100k,mf,cfair_influencer_push_random,age,10,,,1.0,671,y,o,0.0485651214128035,0.0687668628893794,0.0582493699525305,,,,,,,0.0490683229813664,0.067219387755102,0.0570042162705662,0.0473282442748091,0.0725705803950078,0.0613099767127786,,,,1.0367661791224203,0.9262622317366236,0.9297706397380672,81619.0,0.7871017035399512
rk_b7953064f9e2c2d3e4d3,ml-100k,mf,cfair_influencer_push_random,age,10,,,2.0,1342,y,o,0.0550772626931567,0.0858588247661095,0.081213473662799,,,,,,,,,,,,,,,,,,,,
rk_6db22a2a2f5a7aba50fb,ml-100k,mf,cfair_influencer_push_random,age,10,,,3.0,2013,y,o,0.010485651214128,0.0164481061004239,0.0125071766933805,,,,,,,,,,,,,,,,,,,,
rk_6883f68381f40b1b9091,ml-100k,nmf,cfair_influencer_push_random,age,10,,,0.1,67,y,o,0.1116997792494481,0.1674419215809944,0.1550344756391223,,,,,,,0.1091614906832298,0.1579882677708764,0.147845127169883,0.1179389312977099,0.1906791469768569,0.1727060039375576,,,,0.9255763934953464,0.828555561925457,0.8560508829984674,90515.5,0.0370611946610467
rk_5bd1da0e0b3f4b119c85,ml-100k,nmf,cfair_influencer_push_random,age,10,,,0.25,168,y,o,0.1101545253863134,0.1651078348926031,0.1494982004712968,,,,,,,0.1105590062111801,0.1544796904268953,0.1466849557344839,0.1091603053435114,0.1912319762510602,0.1564131989846842,,,,1.012813273682839,0.807813073186493,0.9378042050584686,84838.5,0.4451187720781177
